Branch,Endpoint,File,ServiceName
//gosdev/games/NBA/2018/retail/DL_Default/prod_demo/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/NBA/2018/retail/DL_Default/prod_demo/blazeserver/etc/commondefines.cfg,|[u'nba-2018-ps4-demo', u'nba-2018-xone-demo']|
//gosdev/games/SSX/2011/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/SSX/2011/Gen3/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[u'ssx-2012-xbl2', u'ssx-2012-xbl2-ios', u'ssx-2012-ps3', u'ssx-2012-ps3-ios']|
//gosdev-restricted/kettle/games/Madden/2014/Gen3-1/release/blazeserver/13.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/Madden/2014/Gen3-1/release/blazeserver/13.x/etc/commondefines.cfg,|[u'madden-2014-ps4', u'madden-2014-ps4-web', u'madden-2014-xone', u'madden-2014-xone-web']|
//gosdev/games/TigerWoods/2013/Gen3/prod/blazeserver/3.15.x,gos-blaze.nucleus.ea.com,//gosdev/games/TigerWoods/2013/Gen3/prod/blazeserver/3.15.x/etc.ilt.shooter/env/prod.boot,|[u'tigerwoods-2013-ps3', u'tigerwoods-2013-ps3-digitaldownload', u'tigerwoods-2013-xbl2', u'tigerwoods-2013-xbl2-digitaldownload']|
//gosdev/games/NHL/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NHL/2012/Gen3/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,|[u'nhl-2012-xbl2', u'nhl-2012-ps3']|
//gosdev/games/Madden/2015/retail/release_g4/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2015/retail/release_g4/blazeserver/13.3.x/etc/commondefines.cfg,|[u'madden-2015-xone', u'madden-2015-xone-trial', u'madden-2015-xone-web', u'madden-2015-ps4', u'madden-2015-ps4-web']|
//gosdev-restricted/kettle/games/PlantsVsZombies/GardenWarfare/Gen3-1/prod/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/PlantsVsZombies/GardenWarfare/Gen3-1/prod/blazeserver/13.3.x/etc/commondefines.cfg,|[u'plantsvszombies-gw-ps3', u'plantsvszombies-gw-ps4', u'plantsvszombies-gw-xone', u'plantsvszombies-gw-xbl2', u'plantsvszombies-gw-pc']|
//gosdev/games/Madden/2017/Gen4/prod/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2017/Gen4/prod/blazeserver/etc/commondefines.cfg,|[u'madden-2017-ps4', u'madden-2017-ps4-api', u'madden-2017-ps4-mca', u'madden-2017-ps4-trial', u'madden-2017-ps4-web', u'madden-2017-xone', u'madden-2017-xone-api', u'madden-2017-xone-eaaccess', u'madden-2017-xone-mca', u'madden-2017-xone-trial', u'madden-2017-xone-web']|
//gosdev/games/NFS/2016/prod/15.1.x/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/2016/prod/15.1.x/blazeserver/etc/commondefines.cfg,|[u'nfs-2016-ps4', u'nfs-2016-ps4-trial', u'nfs-2016-xone', u'nfs-2016-xone-trial', u'nfs-2016-pc', u'nfs-2016-pc-trial']|
//gosdev/games/NFS/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/2012/Gen3/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[u'nfs-therun-ps3', u'nfs-therun-pc', u'nfs-therun-xbl2']|
//gosdev/games/Battlefield/Tunguska/retail/prod/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Battlefield/Tunguska/retail/prod/blazeserver/etc/commondefines.cfg,|[u'battlefield-1-xone', u'battlefield-1-xone-trial', u'battlefield-1-ps4', u'battlefield-1-ps4-trial', u'battlefield-1-pc', u'battlefield-1-pc-trial']|
//gosdev/games/FIFA/2014/Vita/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2014/Vita/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,[u'fifa-2014-psp2']
//gosdev/games/Battlefield/3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Battlefield/3/retail/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[u'battlefield-3-pc', u'battlefield-3-xbl2', u'battlefield-3-ps3']|
