Branch,Endpoint,File,ServiceName
//gosdev/games/Madden/2015/retail/release_g4/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2015/retail/release_g4/blazeserver/13.3.x/etc/commondefines.cfg,|[madden-2015-xone, madden-2015-xone-trial, madden-2015-xone-web, madden-2015-ps4, madden-2015-ps4-web]|
//gosdev-restricted/kettle/games/PlantsVsZombies/GardenWarfare/Gen3-1/prod/blazeserver/13.3.x,gos-blaze.nucleus.ea.com,//gosdev-restricted/kettle/games/PlantsVsZombies/GardenWarfare/Gen3-1/prod/blazeserver/13.3.x/etc/commondefines.cfg,|[plantsvszombies-gw-ps3, plantsvszombies-gw-ps4, plantsvszombies-gw-xone, plantsvszombies-gw-xbl2, plantsvszombies-gw-pc]|
//gosdev/games/Madden/2017/Gen4/prod/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Madden/2017/Gen4/prod/blazeserver/etc/commondefines.cfg,|[madden-2017-ps4, madden-2017-ps4-api, madden-2017-ps4-mca, madden-2017-ps4-trial, madden-2017-ps4-web, madden-2017-xone, madden-2017-xone-api, madden-2017-xone-eaaccess, madden-2017-xone-mca, madden-2017-xone-trial, madden-2017-xone-web]|
//gosdev/games/NFS/2016/prod/15.1.x/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/2016/prod/15.1.x/blazeserver/etc/commondefines.cfg,|[nfs-2016-ps4, nfs-2016-ps4-trial, nfs-2016-xone, nfs-2016-xone-trial, nfs-2016-pc, nfs-2016-pc-trial]|
//gosdev/games/NFS/2012/Gen3/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/NFS/2012/Gen3/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[nfs-thern-ps3, nfs-thern-pc, nfs-thern-xbl2]|
//gosdev/games/Battlefield/Tunguska/retail/prod/blazeserver,gos-blaze.nucleus.ea.com,//gosdev/games/Battlefield/Tunguska/retail/prod/blazeserver/etc/commondefines.cfg,|[battlefield-1-xone, battlefield-1-xone-trial, battlefield-1-ps4, battlefield-1-ps4-trial, battlefield-1-pc, battlefield-1-pc-trial]|
//gosdev/games/FIFA/2014/Vita/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2014/Vita/prod/blazeserver/3.x/etc.ilt.sports/env/prod.boot,[fifa-2014-psp2]
//gosdev/games/Battlefield/3/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Battlefield/3/retail/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,|[battlefield-3-pc, battlefield-3-xbl2, battlefield-3-ps3]|
//gosdev/games/FIFA/2017/Gen4/prod/blazeserver/15.x,gos-blaze.nucleus.ea.com,//gosdev/games/FIFA/2017/Gen4/prod/blazeserver/15.x/etc/commondefines.cfg,|[fifa-2017-xone, fifa-2017-xone-trial, fifa-2017-pc, fifa-2017-pc-trial, fifa-2017-ps4]|
//gosdev/games/Shank/2/retail/prod/blazeserver/3.x,gos-blaze.nucleus.ea.com,//gosdev/games/Shank/2/retail/prod/blazeserver/3.x/etc.ilt.shooter/env/prod.boot,[shank-2-pc]
